transaction_id,upi_id,customer_id,timestamp,amount,transaction_type,merchant_id,counterparty_upi,status,device_id,device_type,channel,fraud_flag,reversal_flag,failure_reason
txn10041955,laurie9804@upi,cust109533,2025-07-10 05:52,11.34,receive,,user7778@upi,success,dev109533,feature_phone,app,FALSE,FALSE,
txn10041956,james8586@upi,cust101605,2025-06-12 20:51,35.15,send,,user5507@upi,success,dev101605,ios,app,FALSE,FALSE,
txn10041957,rhonda9231@upi,cust105706,2025-07-12 21:32,17.86,bill_pay,merch1376,user1188@upi,success,dev201740,android,qr_code,FALSE,FALSE,
txn10041958,james3496@upi,cust102399,2025-07-30 09:35,27.51,receive,,user2498@upi,success,dev102399,tablet,app,FALSE,FALSE,
txn10041959,david5176@upi,cust101104,2025-06-17 09:12,31.83,receive,,user1962@upi,success,dev101104,android,qr_code,FALSE,FALSE,
txn10041960,jeffrey7620@upi,cust101282,2025-07-19 21:24,30.46,merchant_payment,merch1349,user8715@upi,success,dev101282,feature_phone,intent,FALSE,FALSE,
txn10041961,patrick5382@upi,cust104554,2025-06-08 13:55,16.34,receive,,user2610@upi,success,dev104554,tablet,qr_code,FALSE,FALSE,
txn10041962,john3918@upi,cust102039,2025-05-03 13:46,62.19,merchant_payment,merch1204,user9234@upi,success,dev201601,ios,qr_code,FALSE,FALSE,
txn10041963,kevin8140@upi,cust103021,2025-08-04 20:59,25.2,send,,user8860@upi,success,dev103021,android,intent,FALSE,FALSE,
txn10041964,jessica4550@upi,cust101640,2025-06-29 06:18,32.49,receive,,user5671@upi,success,dev101640,ios,qr_code,FALSE,FALSE,
txn10041965,kimberly7274@upi,cust109449,2022-09-24 01:28,24.87,send,,user9002@upi,success,dev109449,android,app,FALSE,FALSE,
txn10041966,christine7719@upi,cust104690,2025-07-05 23:35,54.54,receive,,user3588@upi,success,dev104690,android,app,FALSE,FALSE,
txn10041967,nicole5108@upi,cust102129,2025-06-20 13:50,10.74,send,,user7049@upi,success,dev201347,tablet,app,FALSE,FALSE,
txn10041968,anthony3137@upi,cust108932,2025-08-03 18:36,39.1,receive,,user6792@upi,success,dev108932,android,intent,FALSE,FALSE,
txn10041969,javier9254@upi,cust100506,2025-07-12 20:17,154.34,send,,user6804@upi,success,dev100506,ios,app,FALSE,FALSE,
txn10041970,carrie4005@upi,cust107986,2024-01-30 13:07,26.14,merchant_payment,merch1078,user7646@upi,success,dev107986,android,intent,FALSE,FALSE,
txn10041971,kristina3791@upi,cust107818,2023-03-27 09:32,49.37,merchant_payment,merch1289,user2257@upi,success,dev107818,tablet,app,TRUE,FALSE,
txn10041972,heather8617@upi,cust108670,2024-10-16 20:22,33.03,receive,,user8904@upi,success,dev108670,ios,intent,FALSE,FALSE,
txn10041973,steven2371@upi,cust105096,2025-07-13 07:37,8.39,send,,user1334@upi,success,dev201386,ios,intent,FALSE,FALSE,
txn10041974,rebecca5144@upi,cust100373,2024-08-04 05:28,12.83,send,,user2685@upi,success,dev100373,android,intent,FALSE,FALSE,
txn10041975,mark7131@upi,cust107191,2025-02-15 22:03,18.03,receive,,user4895@upi,success,dev107191,android,intent,FALSE,FALSE,
txn10041976,jose6923@upi,cust109521,2024-11-12 11:50,29.88,receive,,user7064@upi,success,dev109521,android,intent,FALSE,FALSE,
txn10041977,kelsey4277@upi,cust103850,2025-05-13 22:29,11.84,merchant_payment,merch1067,user1734@upi,success,dev103850,ios,intent,FALSE,FALSE,
txn10041978,susan7322@upi,cust103598,2021-09-18 03:26,27.02,send,,user6313@upi,success,dev103598,tablet,intent,FALSE,FALSE,
txn10041979,derrick6947@upi,cust107168,2024-11-30 00:53,8.93,receive,,user3266@upi,success,dev107168,android,qr_code,FALSE,FALSE,
txn10041980,shelly1236@upi,cust109448,2025-01-09 00:52,176.67,send,,user9421@upi,pending,dev109448,android,intent,FALSE,FALSE,
txn10041981,joseph8998@upi,cust108831,2023-09-08 21:13,16.31,send,,user6940@upi,success,dev108831,tablet,app,FALSE,FALSE,
txn10041982,james1889@upi,cust102548,2024-12-21 13:22,9.71,bill_pay,merch1346,user5190@upi,success,dev201699,tablet,intent,FALSE,FALSE,
txn10041983,steven8910@upi,cust106984,2025-08-05 04:00,39.24,merchant_payment,merch1077,user4486@upi,success,dev106984,android,app,FALSE,FALSE,
txn10041984,morgan2987@upi,cust104327,2024-02-10 08:24,82.23,receive,,user5450@upi,success,dev104327,android,intent,FALSE,FALSE,
txn10041985,javier9254@upi,cust100506,2025-07-15 21:01,27.35,receive,,user7678@upi,success,dev100506,ios,app,FALSE,FALSE,
txn10041986,allison1237@upi,cust101617,2025-07-09 06:22,24.8,merchant_payment,merch1079,user5452@upi,success,dev101617,feature_phone,app,FALSE,FALSE,
txn10041987,colin7027@upi,cust102446,2025-07-02 04:58,21.06,send,,user2045@upi,pending,dev102446,feature_phone,intent,FALSE,FALSE,
txn10041988,wesley9765@upi,cust108859,2025-02-18 10:21,11.3,receive,,user8235@upi,success,dev108859,tablet,app,FALSE,FALSE,
txn10041989,kayla7574@upi,cust104054,2025-04-11 05:29,19.96,merchant_payment,merch1470,user3420@upi,success,dev104054,feature_phone,qr_code,FALSE,FALSE,
txn10041990,tammy6543@upi,cust104837,2025-08-04 09:27,52.48,receive,,user9440@upi,success,dev104837,feature_phone,intent,TRUE,FALSE,
txn10041991,connie5581@upi,cust106540,2025-07-22 19:11,112.67,merchant_payment,merch1236,user6926@upi,success,dev106540,android,app,FALSE,FALSE,
txn10041992,teresa2860@upi,cust107339,2024-07-02 05:26,70.32,merchant_payment,merch1469,user3125@upi,success,dev107339,feature_phone,app,FALSE,FALSE,
txn10041993,timothy2481@upi,cust105857,2025-03-06 10:00,10.87,merchant_payment,merch1106,user8954@upi,success,dev105857,tablet,qr_code,FALSE,FALSE,
txn10041994,nina8125@upi,cust104294,2025-07-26 07:22,60.35,receive,,user9247@upi,success,dev104294,ios,app,FALSE,FALSE,
txn10041995,eric4006@upi,cust108685,2025-07-21 00:54,49.66,send,,user4187@upi,success,dev200340,android,app,FALSE,FALSE,
txn10041996,samantha2050@upi,cust109667,2024-07-09 02:35,13.25,send,,user1739@upi,success,dev109667,feature_phone,intent,FALSE,FALSE,
txn10041997,justin3516@upi,cust105544,2024-10-02 17:52,3.16,merchant_payment,merch1261,user5574@upi,success,dev105544,android,app,FALSE,FALSE,
txn10041998,molly7279@upi,cust101573,2025-07-11 22:45,46.34,send,,user6193@upi,success,dev101573,feature_phone,app,FALSE,FALSE,
txn10041999,amanda5686@upi,cust103102,2023-04-08 02:03,22.09,send,,user4923@upi,success,dev103102,ios,intent,FALSE,FALSE,
txn10042000,kevin7611@upi,cust109610,2024-11-08 03:58,24.65,send,,user2726@upi,success,dev109610,android,app,FALSE,FALSE,
txn10042001,lori6295@upi,cust108715,2024-12-01 09:30,135.63,send,,user5352@upi,success,dev108715,feature_phone,app,FALSE,FALSE,
txn10042002,jacob3137@upi,cust102647,2025-04-18 17:26,40.93,send,,user3056@upi,success,dev102647,feature_phone,intent,FALSE,FALSE,
txn10042003,paige6179@upi,cust106744,2025-08-03 15:54,11.53,merchant_payment,merch1179,user5479@upi,success,dev106744,tablet,app,FALSE,FALSE,
txn10042004,jay7162@upi,cust106080,2025-05-05 06:46,46.73,receive,,user4940@upi,success,dev106080,ios,app,FALSE,FALSE,
txn10042005,christian2263@upi,cust101757,2022-10-12 16:52,34.52,receive,,user6200@upi,failed,dev101757,ios,qr_code,FALSE,FALSE,account_blocked
txn10042006,shelley5417@upi,cust100170,2025-07-30 08:13,33.14,receive,,user1218@upi,success,dev100170,tablet,intent,FALSE,FALSE,
txn10042007,caitlin8517@upi,cust107998,2025-08-04 07:20,40.52,receive,,user9968@upi,success,dev107998,android,intent,FALSE,FALSE,
txn10042008,robert7642@upi,cust100137,2024-11-19 09:35,17.17,send,,user2387@upi,success,dev100137,android,qr_code,FALSE,FALSE,
txn10042009,claudia9787@upi,cust100809,2024-12-14 21:06,19.07,receive,,user4456@upi,success,dev100809,android,qr_code,FALSE,FALSE,
txn10042010,alex7997@upi,cust104402,2025-06-01 00:13,41.48,merchant_payment,merch1236,user6576@upi,success,dev104402,android,app,FALSE,FALSE,
txn10042011,michael6079@upi,cust108192,2025-05-19 09:56,24.86,merchant_payment,merch1276,user1827@upi,success,dev108192,tablet,app,FALSE,FALSE,
txn10042012,jordan6689@upi,cust104112,2025-05-27 00:45,16.78,send,,user2871@upi,success,dev104112,android,intent,FALSE,FALSE,
txn10042013,justin1686@upi,cust102216,2025-06-15 09:35,63.83,merchant_payment,merch1185,user8035@upi,success,dev102216,tablet,intent,FALSE,FALSE,
txn10042014,cathy2152@upi,cust108231,2024-12-16 13:31,27.28,receive,,user2149@upi,success,dev108231,feature_phone,qr_code,FALSE,FALSE,
txn10042015,matthew6631@upi,cust103206,2025-04-27 15:11,7.41,receive,,user8123@upi,failed,dev103206,tablet,intent,FALSE,TRUE,account_blocked
txn10042016,lauren4405@upi,cust103870,2024-09-16 13:05,24.48,send,,user3105@upi,success,dev103870,android,qr_code,FALSE,FALSE,
txn10042017,russell4340@upi,cust102236,2025-07-01 17:47,20.53,bill_pay,merch1370,user2721@upi,success,dev102236,feature_phone,app,FALSE,FALSE,
txn10042018,kenneth1428@upi,cust106200,2023-11-07 21:39,21.67,receive,,user9076@upi,success,dev201469,android,qr_code,FALSE,FALSE,
txn10042019,emily7317@upi,cust109611,2025-06-02 12:11,18.76,merchant_payment,merch1348,user3822@upi,success,dev109611,android,qr_code,FALSE,FALSE,
txn10042020,andrew4401@upi,cust103904,2024-08-31 09:31,40.41,receive,,user3630@upi,success,dev103904,feature_phone,app,FALSE,FALSE,
txn10042021,brian4172@upi,cust109482,2025-07-11 06:28,93.67,receive,,user4166@upi,success,dev109482,tablet,intent,FALSE,FALSE,
txn10042022,sara6158@upi,cust101102,2024-09-21 20:11,20.22,receive,,user5191@upi,success,dev101102,ios,app,FALSE,FALSE,
txn10042023,robert4227@upi,cust103605,2025-07-31 16:33,19.56,send,,user9827@upi,success,dev103605,tablet,qr_code,FALSE,FALSE,
txn10042024,ricky5339@upi,cust105755,2025-03-27 22:41,75.66,merchant_payment,merch1071,user3889@upi,success,dev105755,android,qr_code,FALSE,FALSE,
txn10042025,kendra4529@upi,cust109939,2025-02-12 06:44,65.39,send,,user8488@upi,success,dev109939,ios,intent,FALSE,FALSE,
txn10042026,frank7753@upi,cust109993,2025-06-23 21:04,119.69,send,,user1186@upi,success,dev109993,feature_phone,intent,FALSE,FALSE,
txn10042027,ashley4529@upi,cust107344,2024-11-02 00:46,7.61,receive,,user7535@upi,success,dev107344,feature_phone,intent,FALSE,FALSE,
txn10042028,courtney3989@upi,cust106585,2024-03-27 11:59,30.44,merchant_payment,merch1366,user5115@upi,success,dev106585,feature_phone,app,FALSE,FALSE,
txn10042029,julie6390@upi,cust105575,2025-08-03 06:37,26.4,receive,,user8605@upi,success,dev105575,ios,intent,FALSE,FALSE,
txn10042030,douglas4864@upi,cust100019,2025-05-30 19:08,41.69,bill_pay,merch1242,user6553@upi,success,dev100019,tablet,qr_code,FALSE,FALSE,
txn10042031,crystal2041@upi,cust104915,2025-05-27 12:36,14.84,send,,user5033@upi,success,dev200680,ios,qr_code,FALSE,FALSE,
txn10042032,kendra9784@upi,cust108623,2025-07-20 05:04,32.89,receive,,user7779@upi,success,dev108623,feature_phone,app,FALSE,FALSE,
txn10042033,matthew6861@upi,cust107003,2025-06-24 00:08,21.46,send,,user5998@upi,success,dev107003,ios,app,FALSE,FALSE,
txn10042034,patricia3457@upi,cust104582,2024-08-11 20:44,22.23,bill_pay,merch1277,user8569@upi,success,dev201979,feature_phone,intent,FALSE,FALSE,
txn10042035,christopher9946@upi,cust103806,2025-07-22 00:01,71.74,merchant_payment,merch1368,user2060@upi,success,dev103806,tablet,app,FALSE,FALSE,
txn10042036,susan9785@upi,cust102247,2025-06-23 03:38,16.44,merchant_payment,merch1103,user1635@upi,success,dev102247,ios,intent,FALSE,FALSE,
txn10042037,jamie9268@upi,cust103238,2023-07-28 14:51,42.55,receive,,user7053@upi,success,dev103238,ios,qr_code,FALSE,FALSE,
txn10042038,renee9606@upi,cust103485,2025-01-28 15:21,71.98,send,,user9811@upi,success,dev103485,feature_phone,qr_code,FALSE,FALSE,
txn10042039,todd7474@upi,cust106459,2025-05-04 08:35,15.6,merchant_payment,merch1206,user6831@upi,success,dev106459,feature_phone,intent,FALSE,FALSE,
txn10042040,tammy5519@upi,cust109005,2025-06-27 18:57,73.62,receive,,user8428@upi,success,dev109005,android,intent,FALSE,FALSE,
txn10042041,lisa5767@upi,cust108165,2025-07-27 00:28,21.08,bill_pay,merch1105,user2511@upi,success,dev108165,tablet,intent,FALSE,FALSE,
txn10042042,carl7330@upi,cust101273,2025-06-11 05:33,25.12,merchant_payment,merch1355,user7057@upi,success,dev101273,ios,intent,FALSE,FALSE,
txn10042043,brittney5979@upi,cust103864,2025-07-23 11:10,195.27,receive,,user8225@upi,success,dev103864,feature_phone,app,FALSE,FALSE,
txn10042044,susan6562@upi,cust102689,2024-10-21 09:48,39.24,send,,user7516@upi,success,dev102689,ios,app,FALSE,FALSE,
txn10042045,travis5288@upi,cust109216,2025-07-18 01:20,84.56,send,,user3119@upi,success,dev109216,feature_phone,app,FALSE,FALSE,
txn10042046,larry5394@upi,cust105448,2025-02-07 22:59,47.83,receive,,user5025@upi,success,dev200030,android,intent,FALSE,FALSE,
txn10042047,dr.2579@upi,cust107664,2025-02-10 02:54,57.18,receive,,user9781@upi,success,dev107664,android,qr_code,FALSE,FALSE,
txn10042048,steve4596@upi,cust109889,2023-05-27 23:15,17.18,receive,,user4252@upi,success,dev109889,tablet,intent,FALSE,FALSE,
txn10042049,cory4470@upi,cust108139,2022-07-22 12:51,50.07,merchant_payment,merch1133,user5479@upi,failed,dev108139,tablet,app,FALSE,TRUE,incorrect_pin
txn10042050,felicia2422@upi,cust101977,2025-07-26 01:23,12.16,send,,user5223@upi,success,dev101977,feature_phone,intent,FALSE,FALSE,
txn10042051,phillip2218@upi,cust102100,2024-08-23 08:14,74.35,merchant_payment,merch1397,user2814@upi,success,dev102100,ios,app,FALSE,FALSE,
txn10042052,willie7556@upi,cust105125,2024-09-02 20:55,21.36,receive,,user4605@upi,success,dev105125,android,qr_code,FALSE,FALSE,
txn10042053,mr.1023@upi,cust107471,2025-01-29 01:03,9.75,send,,user2548@upi,success,dev107471,ios,intent,FALSE,FALSE,
txn10042054,sharon5747@upi,cust108502,2025-07-25 12:49,21.89,send,,user6012@upi,success,dev108502,feature_phone,app,FALSE,FALSE,
txn10042055,tyler5506@upi,cust109845,2023-01-16 12:13,25.51,merchant_payment,merch1006,user9835@upi,success,dev109845,android,app,FALSE,FALSE,
txn10042056,rachel1047@upi,cust106652,2025-04-10 22:59,66.44,merchant_payment,merch1114,user1982@upi,success,dev106652,ios,qr_code,FALSE,FALSE,
txn10042057,nancy7094@upi,cust100984,2025-02-13 19:14,13.01,receive,,user3254@upi,success,dev100984,android,app,FALSE,FALSE,
txn10042058,joseph5157@upi,cust107577,2024-10-26 16:25,30.41,merchant_payment,merch1085,user8641@upi,success,dev107577,android,qr_code,FALSE,FALSE,
txn10042059,eric3583@upi,cust107829,2024-12-13 23:14,84.66,receive,,user2420@upi,success,dev107829,ios,app,FALSE,FALSE,
txn10042060,timothy6880@upi,cust108180,2025-08-04 11:23,47.42,send,,user9855@upi,success,dev108180,tablet,intent,FALSE,FALSE,
txn10042061,tracy9159@upi,cust107996,2025-07-01 00:57,26.52,send,,user7366@upi,success,dev107996,ios,intent,FALSE,FALSE,
txn10042062,kelly9017@upi,cust101275,2025-03-02 22:15,42.86,receive,,user1250@upi,success,dev101275,feature_phone,intent,FALSE,FALSE,
txn10042063,austin3985@upi,cust107794,2025-01-19 00:43,8.29,merchant_payment,merch1087,user7111@upi,success,dev107794,feature_phone,qr_code,FALSE,FALSE,
txn10042064,douglas4971@upi,cust100396,2025-05-01 04:20,40.48,send,,user3240@upi,success,dev100396,ios,app,FALSE,FALSE,
txn10042065,david2519@upi,cust103455,2024-04-02 13:42,172.88,receive,,user9217@upi,success,dev103455,ios,intent,FALSE,FALSE,
txn10042066,tara9797@upi,cust109057,2025-07-30 01:25,44.8,merchant_payment,merch1429,user4253@upi,success,dev109057,tablet,qr_code,FALSE,FALSE,
txn10042067,jonathan3903@upi,cust106498,2025-08-02 15:16,36.81,merchant_payment,merch1340,user9829@upi,success,dev106498,feature_phone,app,FALSE,FALSE,
txn10042068,david8960@upi,cust106469,2025-06-30 08:21,15.03,receive,,user3699@upi,failed,dev106469,feature_phone,intent,FALSE,FALSE,account_blocked
txn10042069,alicia8184@upi,cust101514,2023-11-30 19:38,32.29,receive,,user6280@upi,failed,dev101514,android,qr_code,FALSE,FALSE,incorrect_pin
txn10042070,jessica7374@upi,cust102169,2023-12-13 01:06,81.13,merchant_payment,merch1214,user7917@upi,success,dev102169,android,app,FALSE,FALSE,
txn10042071,tyler9143@upi,cust104881,2025-07-14 23:45,6.18,bill_pay,merch1246,user3614@upi,success,dev104881,android,qr_code,FALSE,FALSE,
txn10042072,jessica9032@upi,cust108413,2023-09-24 17:51,81.83,bill_pay,merch1498,user6279@upi,pending,dev108413,android,app,FALSE,FALSE,
txn10042073,joann7774@upi,cust105638,2023-12-17 22:58,90.98,send,,user9741@upi,success,dev105638,android,app,FALSE,FALSE,
txn10042074,sarah4678@upi,cust100712,2025-07-21 03:50,29.09,merchant_payment,merch1473,user8653@upi,success,dev200234,android,qr_code,FALSE,FALSE,
txn10042075,frank2888@upi,cust108792,2025-08-01 05:09,43.78,receive,,user6385@upi,success,dev108792,feature_phone,app,FALSE,FALSE,
txn10042076,jimmy4645@upi,cust104426,2025-06-08 20:12,8.18,merchant_payment,merch1400,user9299@upi,success,dev104426,tablet,intent,FALSE,FALSE,
txn10042077,jack5420@upi,cust109210,2025-06-06 15:22,105.82,send,,user1900@upi,success,dev109210,feature_phone,app,FALSE,FALSE,
txn10042078,samantha6096@upi,cust106448,2023-02-21 01:29,20.71,receive,,user9023@upi,success,dev106448,ios,app,FALSE,FALSE,
txn10042079,robert9964@upi,cust101660,2025-06-20 11:27,136.61,bill_pay,merch1332,user8197@upi,success,dev101660,feature_phone,app,FALSE,FALSE,
txn10042080,tracy9159@upi,cust107996,2025-03-11 17:00,23.89,receive,,user3860@upi,success,dev107996,ios,app,FALSE,FALSE,
txn10042081,mrs.3726@upi,cust102421,2023-10-18 13:57,13.33,merchant_payment,merch1241,user5096@upi,success,dev102421,tablet,qr_code,FALSE,FALSE,
txn10042082,brianna8121@upi,cust107059,2025-07-05 02:02,39.79,send,,user5936@upi,success,dev107059,feature_phone,intent,FALSE,FALSE,
txn10042083,kenneth5680@upi,cust100461,2024-04-20 22:19,15.21,receive,,user7641@upi,success,dev100461,android,app,FALSE,FALSE,
txn10042084,jaclyn6611@upi,cust108939,2025-04-13 01:22,15.05,merchant_payment,merch1307,user3682@upi,success,dev201936,ios,qr_code,FALSE,FALSE,
txn10042085,ariana1665@upi,cust102476,2025-04-02 10:10,21,receive,,user9536@upi,success,dev102476,ios,app,FALSE,FALSE,
txn10042086,charles7064@upi,cust104708,2024-03-31 15:05,18.28,send,,user5798@upi,success,dev104708,android,qr_code,FALSE,FALSE,
txn10042087,melinda3422@upi,cust104891,2024-06-26 06:14,26.92,send,,user2741@upi,success,dev104891,feature_phone,intent,FALSE,FALSE,
txn10042088,sandra3448@upi,cust108910,2024-12-09 20:57,58.06,merchant_payment,merch1030,user6562@upi,success,dev108910,feature_phone,intent,FALSE,FALSE,
txn10042089,james4846@upi,cust101006,2024-07-08 03:29,61.35,receive,,user8860@upi,success,dev101006,android,qr_code,FALSE,FALSE,
txn10042090,daniel4674@upi,cust106073,2025-05-14 21:20,36.34,receive,,user7557@upi,pending,dev106073,android,app,FALSE,FALSE,
txn10042091,daniel3621@upi,cust103360,2024-07-13 21:19,25,merchant_payment,merch1090,user9061@upi,success,dev103360,tablet,qr_code,FALSE,FALSE,
txn10042092,anthony3656@upi,cust102661,2023-10-11 19:35,69.13,send,,user8337@upi,success,dev102661,tablet,intent,FALSE,FALSE,
txn10042093,terry5194@upi,cust105303,2021-06-05 10:48,14.35,send,,user5636@upi,success,dev105303,android,app,FALSE,FALSE,
txn10042094,michael8627@upi,cust107972,2025-07-23 15:09,67.41,send,,user9980@upi,failed,dev107972,android,qr_code,FALSE,FALSE,incorrect_pin
txn10042095,debbie1024@upi,cust102655,2025-08-06 03:44,16.03,bill_pay,merch1467,user1314@upi,success,dev102655,ios,app,FALSE,FALSE,
txn10042096,laura3391@upi,cust103628,2025-07-27 15:37,34.78,merchant_payment,merch1375,user1289@upi,success,dev103628,feature_phone,intent,FALSE,FALSE,
txn10042097,carl3281@upi,cust105108,2024-10-04 00:15,45.82,merchant_payment,merch1127,user8556@upi,success,dev105108,tablet,intent,FALSE,FALSE,
txn10042098,danielle3004@upi,cust102966,2025-01-27 11:38,21.19,receive,,user5687@upi,success,dev200645,feature_phone,qr_code,FALSE,FALSE,
txn10042099,nancy4219@upi,cust103357,2023-01-05 14:29,8.41,send,,user8656@upi,success,dev103357,feature_phone,app,FALSE,FALSE,
txn10042100,john7988@upi,cust109159,2024-08-18 07:24,9.7,merchant_payment,merch1453,user7226@upi,success,dev109159,tablet,intent,FALSE,FALSE,
