alert_id,transaction_id,alert_type,alert_date,resolved,resolution_date,remarks
alert169655,txn10069655,suspicious_login,2025-04-11 20:04,TRUE,2025-04-13 16:04:29,Above north over customer computer a must.
alert195870,txn10095870,suspicious_login,2025-04-16 00:36,TRUE,2025-04-18 10:36:52,Side either air smile writer task.
alert126797,txn10026797,unusual_time,2024-07-10 06:09,TRUE,2024-07-12 06:09:03,Support visit eat occur remember bag.
alert143297,txn10043297,frequent_failure,2025-07-10 19:34,TRUE,2025-07-12 03:34:16,Finish poor throughout.
alert167763,txn10067763,unusual_time,2024-12-08 01:34,TRUE,2024-12-09 23:34:15,Order above edge everybody he realize.
alert184885,txn10084885,frequent_failure,2025-03-24 15:21,TRUE,2025-03-26 03:21:42,Or sure head letter throw soldier.
alert144920,txn10044920,suspicious_login,2025-07-28 10:43,TRUE,2025-07-30 10:43:39,Which avoid style let figure recent.
alert195219,txn10095219,unusual_amount,2025-08-04 21:11,TRUE,2025-08-06 08:06:42,Year loss project mention.
alert196141,txn10096141,unusual_amount,2025-06-13 17:44,FALSE,,Course exactly item identify young.
alert134163,txn10034163,unusual_time,2024-10-21 03:01,TRUE,2024-10-23 01:01:14,Really position happen base summer.
alert100753,txn10000753,unusual_time,2024-11-21 00:30,TRUE,2024-11-23 04:30:08,Loss event campaign cup tree.
alert124685,txn10024685,frequent_failure,2023-07-30 05:28,TRUE,2023-07-31 13:28:54,Including movie clearly job tough pass.
alert179651,txn10079651,frequent_failure,2025-01-16 00:34,TRUE,2025-01-16 13:34:05,Final air summer article.
alert154920,txn10054920,suspicious_login,2023-08-13 18:08,TRUE,2023-08-14 20:08:14,Over board eat meet.
alert182370,txn10082370,unusual_amount,2025-07-13 22:35,TRUE,2025-07-15 04:35:16,Grow idea live feeling training each bag bring.
alert170862,txn10070862,frequent_failure,2025-05-22 15:14,TRUE,2025-05-23 02:14:46,Huge minute wish receive.
alert130231,txn10030231,unusual_time,2025-08-02 21:58,TRUE,2025-08-05 04:58:33,Man specific else.
alert143742,txn10043742,unusual_amount,2025-07-27 22:36,TRUE,2025-07-28 15:36:37,Poor serious artist.
alert113429,txn10013429,unusual_time,2022-11-29 23:48,TRUE,2022-12-01 09:48:37,Major charge American box your budget manager.
alert134550,txn10034550,unusual_amount,2025-07-28 02:37,TRUE,2025-07-28 09:37:02,With move prepare simple.
alert173234,txn10073234,suspicious_login,2024-08-26 14:58,TRUE,2024-08-28 00:58:10,Employee prepare information form simple be.
alert155982,txn10055982,frequent_failure,2024-05-25 03:53,TRUE,2024-05-26 23:53:25,Deep must while admit mother open road.
alert118090,txn10018090,unusual_amount,2024-04-21 14:07,TRUE,2024-04-23 18:07:37,Management various report certainly.
alert113376,txn10013376,frequent_failure,2025-07-25 09:36,TRUE,2025-07-28 00:36:18,Lay card through ten.
alert130451,txn10030451,unusual_amount,2024-03-26 00:22,TRUE,2024-03-27 12:22:08,Six without result group eight talk foreign radio.
alert161508,txn10061508,unusual_amount,2025-05-23 13:41,TRUE,2025-05-23 20:41:50,Get off each newspaper per discuss result name.
alert110568,txn10010568,suspicious_login,2025-07-14 08:12,TRUE,2025-07-16 22:12:06,Current when option share parent.
alert186969,txn10086969,unusual_time,2024-12-21 19:11,TRUE,2024-12-22 14:11:54,Customer like create player home lose get.
alert117130,txn10017130,frequent_failure,2025-01-12 20:58,TRUE,2025-01-14 05:58:00,Although until factor various.
alert141944,txn10041944,suspicious_login,2025-08-04 21:35,TRUE,2025-08-06 05:35:18,During goal everybody movie.
alert107376,txn10007376,unusual_time,2024-04-15 05:37,TRUE,2024-04-15 19:37:43,Defense media while every administration green gun.
alert150305,txn10050305,unusual_time,2025-04-23 19:35,TRUE,2025-04-24 13:35:06,Door shake need pressure at practice morning.
alert174159,txn10074159,suspicious_login,2025-07-04 16:11,TRUE,2025-07-04 17:11:25,Future consider capital rate.
alert120584,txn10020584,frequent_failure,2025-05-09 08:28,TRUE,2025-05-09 21:28:10,Stock talk suffer free.
alert160176,txn10060176,unusual_amount,2025-08-06 05:59,TRUE,2025-08-06 08:06:42,Check event science fast let care then.
alert138939,txn10038939,unusual_time,2024-10-05 01:30,FALSE,,Audience really give create.
alert117082,txn10017082,unusual_amount,2025-06-20 22:42,TRUE,2025-06-23 13:42:39,Well result ground type send political left.
alert147253,txn10047253,frequent_failure,2025-02-23 17:25,TRUE,2025-02-23 19:25:50,Cold these support discuss political.
alert137209,txn10037209,suspicious_login,2025-05-27 00:09,TRUE,2025-05-30 00:09:08,Article word skin investment figure hand which.
alert108607,txn10008607,suspicious_login,2025-06-16 03:37,TRUE,2025-06-16 07:37:02,Speech image fund civil have field benefit.
alert118382,txn10018382,unusual_amount,2025-03-28 23:55,TRUE,2025-03-30 20:55:29,Power door site Mr boy act team world.
alert136816,txn10036816,suspicious_login,2024-11-17 07:23,TRUE,2024-11-19 23:23:50,Fact available international believe on little.
alert165714,txn10065714,frequent_failure,2025-03-14 12:38,TRUE,2025-03-15 01:38:12,Now best keep throughout.
alert170875,txn10070875,unusual_amount,2024-06-26 16:15,TRUE,2024-06-28 10:15:42,Not half view him throughout.
alert102759,txn10002759,unusual_time,2023-08-02 09:01,TRUE,2023-08-04 21:01:28,Guess be quite success.
alert100850,txn10000850,unusual_time,2024-10-21 18:47,FALSE,,Southern answer fly imagine sell.
alert164888,txn10064888,frequent_failure,2025-08-04 01:53,FALSE,,Several involve nearly point candidate president type tonight.
alert110829,txn10010829,unusual_time,2025-06-16 19:08,TRUE,2025-06-17 14:08:22,Interesting which long almost clear.
alert169366,txn10069366,suspicious_login,2024-02-01 00:11,TRUE,2024-02-03 17:11:17,Perhaps make song.
alert174266,txn10074266,unusual_amount,2024-10-06 03:29,TRUE,2024-10-07 22:29:12,Others us take play step.
alert195416,txn10095416,unusual_amount,2025-06-25 14:16,TRUE,2025-06-26 16:16:00,Land cold thing blood style public.
alert156477,txn10056477,suspicious_login,2024-02-29 14:04,TRUE,2024-02-29 23:04:59,Sing for reach level business citizen many.
alert104880,txn10004880,suspicious_login,2024-10-14 20:00,FALSE,,Party from guy.
alert112845,txn10012845,suspicious_login,2024-11-19 14:21,TRUE,2024-11-20 21:21:49,Dream should seek leave.
alert178253,txn10078253,unusual_amount,2024-11-04 13:56,TRUE,2024-11-07 10:56:51,Environmental type pay fish.
alert178352,txn10078352,frequent_failure,2025-06-30 01:31,TRUE,2025-07-01 04:31:13,Last thing simply candidate civil.
alert108850,txn10008850,unusual_amount,2025-02-23 22:04,FALSE,,Bank education eight everybody.
alert155867,txn10055867,unusual_amount,2025-06-20 20:32,TRUE,2025-06-21 08:32:50,Recent concern quickly present investment up size mission.
alert135942,txn10035942,unusual_time,2024-08-09 04:35,TRUE,2024-08-09 14:35:21,Dark eat beyond anything two property American.
alert194169,txn10094169,unusual_amount,2024-04-03 03:01,TRUE,2024-04-03 06:01:54,Business back wonder shoulder form serve.
alert109000,txn10009000,suspicious_login,2024-12-07 07:56,TRUE,2024-12-10 07:56:47,Green former scientist friend always.
alert123063,txn10023063,unusual_time,2025-08-06 01:52,TRUE,2025-08-06 08:06:42,Receive politics American sing change section serious.
alert145112,txn10045112,unusual_amount,2025-03-14 00:19,TRUE,2025-03-16 18:19:34,Himself with door.
alert103667,txn10003667,unusual_amount,2025-07-20 04:32,TRUE,2025-07-20 23:32:12,Hour nearly determine image.
alert157854,txn10057854,unusual_time,2025-07-15 18:42,TRUE,2025-07-16 22:42:43,President forget child rest music important.
alert171627,txn10071627,unusual_time,2023-07-17 10:33,TRUE,2023-07-18 21:33:39,Thing fall rise cost radio.
alert117234,txn10017234,unusual_time,2025-07-05 08:46,TRUE,2025-07-08 08:46:45,Water toward operation building low.
alert169269,txn10069269,suspicious_login,2025-04-22 16:40,FALSE,,Over dream hold live necessary parent check never.
alert159417,txn10059417,unusual_time,2025-06-28 10:18,FALSE,,Probably parent side morning attack early.
alert101640,txn10001640,unusual_amount,2025-04-21 11:53,TRUE,2025-04-21 16:53:32,Administration behind score along.
alert139778,txn10039778,frequent_failure,2025-06-03 14:58,TRUE,2025-06-05 02:58:44,Remember affect wind mean.
alert152855,txn10052855,suspicious_login,2024-07-12 07:16,TRUE,2024-07-13 09:16:38,The head standard rest.
alert107934,txn10007934,unusual_time,2024-05-14 15:16,TRUE,2024-05-16 23:16:17,Upon claim term election.
alert146640,txn10046640,frequent_failure,2025-06-03 09:38,TRUE,2025-06-05 16:38:30,Instead use energy result our amount capital.
alert133021,txn10033021,frequent_failure,2025-01-28 10:13,TRUE,2025-01-30 03:13:10,Amount policy short whole.
alert191136,txn10091136,frequent_failure,2025-07-26 05:00,TRUE,2025-07-28 12:00:30,Worker clearly education human man entire.
alert119511,txn10019511,frequent_failure,2025-07-20 21:12,TRUE,2025-07-23 04:12:36,Matter lot indeed indicate popular.
alert153493,txn10053493,unusual_time,2025-03-19 07:03,FALSE,,Want part group also most full.
alert149205,txn10049205,suspicious_login,2024-04-07 08:21,TRUE,2024-04-08 01:21:05,Contain large great always TV.
alert177979,txn10077979,unusual_amount,2025-03-31 14:06,TRUE,2025-04-01 17:06:21,Ok author dream consumer strategy finally boy.
alert168735,txn10068735,unusual_amount,2024-05-10 18:14,TRUE,2024-05-12 12:14:46,Provide indeed oil mission mind pay.
alert171857,txn10071857,suspicious_login,2024-11-18 01:17,FALSE,,Dog my research family.
alert120174,txn10020174,unusual_amount,2025-07-27 20:02,TRUE,2025-07-29 20:02:56,Oil others exactly available sign.
alert149236,txn10049236,frequent_failure,2022-10-05 11:17,TRUE,2022-10-07 07:17:43,Film computer drug speech.
alert134197,txn10034197,unusual_amount,2025-04-03 08:58,FALSE,,Western bring subject.
alert164875,txn10064875,frequent_failure,2025-05-24 15:44,TRUE,2025-05-25 02:44:29,Off remember skin mission.
alert161227,txn10061227,frequent_failure,2025-05-03 15:50,TRUE,2025-05-06 05:50:25,They identify development center out board yourself.
alert167988,txn10067988,unusual_amount,2025-06-02 19:03,TRUE,2025-06-04 23:03:14,Charge who senior choice.
alert141109,txn10041109,suspicious_login,2024-10-17 09:55,FALSE,,Hold order little lay because camera time prevent.
alert148170,txn10048170,suspicious_login,2022-04-02 19:55,TRUE,2022-04-03 03:55:29,Sometimes analysis issue situation town course together.
alert141792,txn10041792,unusual_time,2025-05-04 22:14,TRUE,2025-05-05 00:14:53,Million physical return make police soon firm probably.
alert151081,txn10051081,frequent_failure,2025-08-02 03:54,TRUE,2025-08-04 14:54:11,Production develop great guess building industry.
alert189320,txn10089320,unusual_time,2025-05-17 16:53,FALSE,,Participant eight pretty person never for.
alert146901,txn10046901,unusual_time,2024-03-18 20:32,TRUE,2024-03-19 12:32:43,Professor cover in instead mention.
alert152230,txn10052230,unusual_amount,2025-07-24 07:01,FALSE,,Go usually growth live rest because.
alert154585,txn10054585,frequent_failure,2025-08-01 15:51,TRUE,2025-08-02 08:51:30,Describe deal door law claim his fight.
alert134770,txn10034770,frequent_failure,2024-02-07 03:44,TRUE,2024-02-08 01:44:17,Back play miss realize picture last attorney.
alert199178,txn10099178,frequent_failure,2025-08-06 05:58,TRUE,2025-08-06 08:06:42,Air ago perhaps issue word bring decade.
alert116850,txn10016850,unusual_time,2024-07-29 23:50,TRUE,2024-07-31 06:50:34,Could account my eye mother sell operation teacher.
alert143632,txn10043632,unusual_amount,2025-05-14 11:51,TRUE,2025-05-14 17:51:33,Win reason stuff budget.
alert140265,txn10040265,frequent_failure,2024-09-18 13:44,TRUE,2024-09-20 03:44:36,Stop some method.
alert100491,txn10000491,unusual_amount,2025-06-22 15:20,TRUE,2025-06-23 20:20:07,You stay road discussion last almost job.
alert125789,txn10025789,unusual_amount,2025-08-05 06:09,FALSE,,Tv adult animal cost cold.
alert109519,txn10009519,frequent_failure,2025-05-21 01:50,TRUE,2025-05-24 01:50:30,Can no memory both section include weight camera.
alert114719,txn10014719,suspicious_login,2025-08-04 17:51,TRUE,2025-08-06 08:06:42,Down however talk about score.
alert170244,txn10070244,suspicious_login,2025-08-05 15:02,TRUE,2025-08-06 08:06:42,Party late front college do.
alert181874,txn10081874,unusual_amount,2025-04-09 16:58,TRUE,2025-04-11 07:58:41,Appear population personal one skill prove.
alert188265,txn10088265,unusual_time,2025-03-11 12:22,TRUE,2025-03-12 18:22:49,Over however little attack under too.
alert182396,txn10082396,suspicious_login,2025-07-26 08:01,TRUE,2025-07-27 20:01:47,Religious clear carry worker relate measure continue.
alert106505,txn10006505,unusual_time,2025-07-27 01:10,TRUE,2025-07-28 03:10:04,Artist sister only growth nearly.
alert118390,txn10018390,unusual_time,2022-11-01 20:21,TRUE,2022-11-03 17:21:03,Address process see sure music.
alert152672,txn10052672,frequent_failure,2025-07-28 04:47,FALSE,,Degree well prevent piece want church.
alert186414,txn10086414,unusual_amount,2025-06-10 12:11,TRUE,2025-06-11 10:11:16,Half very part million present.
alert172507,txn10072507,unusual_amount,2025-07-18 15:42,TRUE,2025-07-19 02:42:14,Throw soldier scientist tough.
alert108103,txn10008103,unusual_time,2025-01-22 19:14,TRUE,2025-01-25 01:14:05,Part fire middle statement southern special.
alert158516,txn10058516,frequent_failure,2024-11-15 05:30,TRUE,2024-11-16 09:30:24,This price pressure across society world.
alert154113,txn10054113,unusual_amount,2024-11-19 11:53,TRUE,2024-11-22 11:53:59,Our life participant prove language body.
alert106576,txn10006576,suspicious_login,2025-05-30 19:42,FALSE,,Foot great travel help various difference role.
alert127713,txn10027713,suspicious_login,2025-06-24 12:08,FALSE,,Million party return determine election opportunity risk.
alert100383,txn10000383,unusual_time,2025-01-19 07:20,FALSE,,Sound leader very step pass scene nation.
alert145673,txn10045673,unusual_amount,2025-08-01 09:02,TRUE,2025-08-02 21:02:49,Chair foot reveal wide rule.
alert147884,txn10047884,frequent_failure,2025-08-06 08:06,TRUE,2025-08-06 08:06:42,Will people process.
alert183935,txn10083935,unusual_amount,2025-07-01 12:03,TRUE,2025-07-03 18:03:46,These machine reason happy commercial out technology.
alert189205,txn10089205,frequent_failure,2025-03-30 19:48,TRUE,2025-04-02 08:48:56,Mouth with cover free son.
alert130675,txn10030675,suspicious_login,2025-07-17 00:43,TRUE,2025-07-18 04:43:27,Several fill wide natural doctor story single major.
alert114158,txn10014158,unusual_amount,2025-06-08 09:39,TRUE,2025-06-10 01:39:46,Possible here vote rate all decision.
alert147857,txn10047857,unusual_amount,2025-05-03 21:47,TRUE,2025-05-06 05:47:58,Buy camera director west call.
alert199255,txn10099255,unusual_amount,2023-06-12 14:18,TRUE,2023-06-15 03:18:57,Less party church goal ready.
alert173171,txn10073171,unusual_amount,2021-09-06 21:27,TRUE,2021-09-09 02:27:28,Age million mouth fall however ahead option.
alert174209,txn10074209,unusual_time,2025-04-08 15:21,TRUE,2025-04-11 02:21:00,Time Democrat herself available.
alert145428,txn10045428,suspicious_login,2025-03-25 01:26,TRUE,2025-03-25 10:26:20,Point check miss discuss stuff sure.
alert124992,txn10024992,suspicious_login,2024-11-16 01:25,FALSE,,Conference charge more.
alert117583,txn10017583,unusual_time,2025-07-24 23:28,TRUE,2025-07-27 12:28:54,Pull all develop price inside beautiful hot writer.
alert170674,txn10070674,suspicious_login,2024-02-04 03:24,TRUE,2024-02-06 17:24:23,Point next natural myself foot per.
alert166152,txn10066152,unusual_amount,2024-12-15 10:46,TRUE,2024-12-16 17:46:39,Compare table safe majority suggest exist.
alert117469,txn10017469,suspicious_login,2024-02-03 12:56,TRUE,2024-02-05 12:56:43,Together market family.
alert142231,txn10042231,frequent_failure,2025-01-23 07:55,TRUE,2025-01-26 00:55:40,Understand some poor son most top.
alert157185,txn10057185,suspicious_login,2025-06-07 18:25,TRUE,2025-06-07 22:25:45,Reduce growth sure third television.
alert141802,txn10041802,suspicious_login,2024-07-11 17:27,TRUE,2024-07-12 07:27:39,Amount specific item me resource.
alert147163,txn10047163,frequent_failure,2023-04-16 10:32,TRUE,2023-04-18 10:32:23,Resource too be.
alert133684,txn10033684,frequent_failure,2025-07-31 02:55,TRUE,2025-08-01 01:55:56,People our with public.
